LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-84.9179073,40.8085483,4481,N 100 E,,DECATUR,,IN,46733,,f8d16ab027f4adf7
-84.8971118,40.8412755,2157,E US HIGHWAY 224,,DECATUR,,IN,46733,,c9bad85395b6e3e1
-84.9142876,40.8656114,8411,N 100 E,,DECATUR,,IN,46733,,722f43b469f832fc
-84.8851451,40.8409863,,E US HIGHWAY 224,,DECATUR,,IN,46733,,1dd693b212b2ddd5
-84.9026908,40.7909301,3242,N 200 E,,DECATUR,,IN,46733,,3adc177bd75f35a7
-84.8876757,40.8409136,2631,E US HIGHWAY 224,,DECATUR,,IN,46733,,47241dc55f186f11
-84.8916851,40.8354357,2475,E 600 N,,DECATUR,,IN,46733,,adab09c71cb92c8c
-84.9092627,40.7437427,1550,E STATE ROAD 124,,MONROE,,IN,46772,,0b6b4a5b669970cc
-84.8989093,40.6529038,6306,S 200 E,,BERNE,,IN,46711,,b47dae69f8eae767
-84.8495381,40.9025608,,E 1100 N,,DECATUR,,IN,46733,,c5cbd530bbe0e10d
-84.8213952,40.9050061,,E 1100 N,,MONROEVILLE,,IN,46773,,6b37a6c2fdec121a
-84.88908,40.8951414,,E 1000 N,,DECATUR,,IN,46733,,f4fbf35099befdaf
-84.8867005,40.8954929,,E 1000 N,,DECATUR,,IN,46733,,8e6e865a482ecda0
-84.829981,40.8959402,,E 1050 N-1,,MONROEVILLE,,IN,46773,,b98577f44bd0fe65
-84.8315588,40.9007597,,E 1050 N-1,,MONROEVILLE,,IN,46773,,b529a7b9d1cd40e0
-84.8663938,40.8933021,,E 1000 N,,DECATUR,,IN,46733,,6811d7feda55a67f
-84.8592317,40.8924166,10011,N STATE ROAD 101,,DECATUR,,IN,46733,,cba88d2f8290b670
-84.8820514,40.9096993,,N 300 E,,DECATUR,,IN,46733,,0877f6ba49383ee0
-84.8735559,40.8997018,,E 1100 N,,DECATUR,,IN,46733,,a0ee5ab9263fe778
-84.8778475,40.8997274,,N 300 E,,DECATUR,,IN,46733,,92562b647cc9f509
-84.8900184,40.8911951,,E 1000 N,,DECATUR,,IN,46733,,e051fcd88d6e034e
-84.847348,40.8907515,,E 1000 N,,DECATUR,,IN,46733,,8b0b4c377aac8c47
-84.9023696,40.893197,,E 1000 N,,DECATUR,,IN,46733,,791a2cdd719fe1ba
-84.8608912,40.8777308,,N STATE ROAD 101,,DECATUR,,IN,46733,,76f34d405cff97ae
-84.862348,40.8772666,3939,E 900 N,,DECATUR,,IN,46733,,ab4eeff81e97939a
-84.823385,40.8884539,9989,N 600 E,,MONROEVILLE,,IN,46773,,2ec555f94b147698
-84.8070203,40.8890284,,E 950 N,,DECATUR,,IN,46733,,8010adb4a648621a
-84.8094371,40.8835433,6776,E 950 N,,DECATUR,,IN,46733,,ad767e461fe5822f
-84.8214394,40.8688293,,N 600 E,,DECATUR,,IN,46733,,8775b9b3043bd6a4
-84.8215144,40.8724597,8601,N 600 E,,DECATUR,,IN,46733,,59a80b83f6b68037
-84.8355656,40.8612609,,E 800 N,,DECATUR,,IN,46733,,ad0f2c9451c45bc2
-84.8434682,40.8648125,8122,N 500 E,,DECATUR,,IN,46733,,4f8967040ea80e17
-84.8592205,40.8693595,8475,N STATE RD 101,,DECATUR,,IN,46733,,a75a086692a64b81
-84.8832793,40.8727759,,N 300 E,,DECATUR,,IN,46733,,7f7c28d78ad0047d
-84.8811605,40.8724582,8704,N 300 E,,DECATUR,,IN,46733,,e5e9c9166e9c0be1
-84.8835928,40.8481821,,E 700 N,,DECATUR,,IN,46733,,5cd3847bb7fe1e26
-84.8899264,40.8475047,,E 700 N,,DECATUR,,IN,46733,,49b6132531d9dbe7
-84.8900091,40.8481524,2535,E 700 N,,DECATUR,,IN,46733,,e653f920294b5fa3
-84.8080003,40.8399215,,E US HWY 224,,DECATUR,,IN,46733,,e74eecc3dede1f6a
-84.8811198,40.8535626,7340,N 300 E,,DECATUR,,IN,46733,,6fb0d44bf0ee9860
-84.8781837,40.8534859,,N 300 E,,DECATUR,,IN,46733,,2293f37b9f938dca
-84.8454562,40.8609521,7828,N 500 E,,DECATUR,,IN,46733,,121b4250c6dd6257
-84.8308184,40.8523224,5601,E 700 N,,DECATUR,,IN,46733,,e77411e7feab319e
-84.8238373,40.8490446,7018,N 600 E,,DECATUR,,IN,46733,,530e66140b748dd0
-84.8033559,40.8364749,,N 700 E,,DECATUR,,IN,46733,,fe9b754d61f7111a
-84.8033591,40.8385497,6302,N 700 E,,DECATUR,,IN,46733,,57e6587e264c9cb4
-84.8344581,40.8388048,,E US HWY 224,,DECATUR,,IN,46733,,b313e50218888745
-84.8416185,40.8393064,,N STATE ROAD 101,,DECATUR,,IN,46733,,4a7ee239a3877fc6
-84.8430629,40.836722,6188,N STATE RD 101,,DECATUR,,IN,46733,,6a6ab6e5bfd715a8
-84.8430626,40.8370513,6218,N STATE RD 101,,DECATUR,,IN,46733,,d3e57c052af1576f
-84.8920176,40.8018967,,N 200 E,,DECATUR,,IN,46733,,f0628b1bb4cd879c
-84.8783601,40.844252,6845,N 300 E,,DECATUR,,IN,46733,,ff2627112d1f76ba
-84.8652866,40.8380991,,E US HIGHWAY 224,,DECATUR,,IN,46733,,a08bcf72b40c98f7
-84.8614097,40.8408061,,E US HIGHWAY 224,,DECATUR,,IN,46733,,931a3aa8a56bd8a5
-84.8621945,40.8407664,,STATE ROAD 101 & 400,,DECATUR,,IN,46733,,4ddb8ab9df8f00b9
-84.8413509,40.8323256,5871,N STATE RD 101,,DECATUR,,IN,46733,,951d715e0942c02e
-84.8059597,40.8256051,,E 550 N,,DECATUR,,IN,46733,,e3ebf1fe3bd31f89
-84.802792,40.811655,,E 450 N,,DECATUR,,IN,46733,,60546f0c993a79b6
-84.8841559,40.8029154,,N US HIGHWAY 33,,DECATUR,,IN,46733,,8afafaab976ab1f9
-84.8853108,40.8037774,3945,N US HIGHWAY 33,,DECATUR,,IN,46733,,505750c20ca74543
-84.8419498,40.8105081,,N STATE ROAD 101,,DECATUR,,IN,46733,,0289614ee19f959b
-84.8227313,40.8040529,3912,N 600 E,,DECATUR,,IN,46733,,c0bfee960d55e18d
-84.8419321,40.8193402,,N STATE ROAD 101,,DECATUR,,IN,46733,,e83b39163f7b9b6e
-84.8137501,40.8106255,6484,E 450 N,,DECATUR,,IN,46733,,438b3c9671b843be
-84.8200357,40.7999367,,N 600 E,,DECATUR,,IN,46733,,fd1a185e22cdc4b3
-84.8732299,40.7906011,,N SALEM RD,,DECATUR,,IN,46733,,728b1dc658092d8f
-84.8684893,40.7886235,,NE OF SALEM RD,,DECATUR,,IN,46733,,54a076eb9f2791ad
-84.8848595,40.7841033,,N 300 E,,DECATUR,,IN,46733,,2e0a33ee85813ac0
-84.8111242,40.7855707,,N 650 E,,DECATUR,,IN,46733,,6d1987cf683e66c6
-84.8954581,40.770234,,N 200 E,,DECATUR,,IN,46733,,39333208c7682b1c
-84.9007177,40.769481,1610,N 200 E,,DECATUR,,IN,46733,,9e189d9b9da2b86b
-84.8630461,40.7672466,3818,E 150 N,,DECATUR,,IN,46733,,97dccc7dc1f45a17
-84.8520506,40.7629473,4533,E 100 N,,DECATUR,,IN,46733,,7d583bfa5bf4bf38
-84.8389174,40.7667682,,E 150 N,,DECATUR,,IN,46733,,022236347d5b7fc8
-84.8228335,40.769858,,N US HIGHWAY 33,,DECATUR,,IN,46733,,3460402703f0296d
-84.8239064,40.7678814,1373,N US HIGHWAY 33,,DECATUR,,IN,46733,,6fe13eeb10b40a8b
-84.8197711,40.7507687,6116,E 25 N,,DECATUR,,IN,46733,,0d8c0258edcc210d
-84.8190711,40.7508635,,E 50 N,,DECATUR,,IN,46733,,3586423e3bfc6485
-84.8279764,40.7402509,,E 100 S,,DECATUR,,IN,46733,,371240d7fba068fa
-84.8551685,40.7560308,581,N SALEM RD,,DECATUR,,IN,46733,,573472a3c2dc8b65
-84.8725193,40.7497422,,E STATE ROAD 124,,DECATUR,,IN,46733,,7dac7b6533bab41b
-84.8702274,40.7458621,3500,E STATE ROAD 124,,DECATUR,,IN,46733,,56b80b242cbddbd6
-84.8527702,40.7422281,,S SALEM RD,,DECATUR,,IN,46733,,b1d4566be89b54e3
-84.8533363,40.7326103,4373,E 100 S,,MONROE,,IN,46772,,cc72c53272ad9861
-84.8867095,40.7440587,,E STATE ROAD 124,,DECATUR,,IN,46733,,ace51e662fb3c281
-84.881106,40.7477641,,E STATE RD 124,,DECATUR,,IN,46733,,d23455ce21c6d0fd
-84.8464958,40.7212852,,E 200 S,,MONROE,,IN,46772,,0c98db4576528fd9
-84.823767,40.7071976,,E 300 S,,MONROE,,IN,46772,,a1835ccf76209803
-84.8406298,40.7034206,2995,S 500 E,,MONROE,,IN,46772,,1053d5730752e467
-84.842235,40.7058574,2788,S 500 E,,MONROE,,IN,46772,,c2c36a4520e9d0b2
-84.893896,40.7185161,,E 200 S,,MONROE,,IN,46772,,a9b6864fd55b2e37
-84.8876262,40.7161394,2524,E 200 S,,DECATUR,,IN,46733,,5085b756378d889c
-84.8686782,40.7024933,3580,E 300 S,,MONROE,,IN,46772,,383d3ae0eafa535b
-84.8296043,40.6851985,5606,E 400 S,,BERNE,,IN,46711,,371b1661b985475f
-84.8296728,40.6924355,5515,E 400 S,,BERNE,,IN,46711,,0f607419b87359a7
-84.8284779,40.6996628,,E 300 S,,MONROE,,IN,46772,,9b3bdb61c1d64991
-84.8808122,40.6886027,2929,E 400 S,,MONROE,,IN,46772,,334894c60e208e3b
-84.8751903,40.6896275,3191,E 400 S,,MONROE,,IN,46772,,8a486b3c2723d993
-84.8407975,40.6951737,3520,S 500 E,,MONROE,,IN,46772,,58aec94cf95eb576
-84.8314919,40.6942868,5499,E 400 S,,BERNE,,IN,46711,,502df6f11e81eb17
-84.8187009,40.6799788,4565,S 600 E,,BERNE,,IN,46711,,64adf3018a3356fb
-84.8194483,40.677215,4871,S 600 E,,BERNE,,IN,46711,,cc0d8f0df1a5d752
-84.817033,40.6953181,,S 650 E,,MONROE,,IN,46772,,bc5d78dd26179805
-84.8547218,40.651269,6520,S SALEM RD,,BERNE,,IN,46711,,5678276330fdab71
-84.8446787,40.6782958,4695,S 475 E,,BERNE,,IN,46711,,409c1379ec10a2bc
-84.8860174,40.6620094,2565,E STATE ROAD 218,,BERNE,,IN,46711,,16c50c004811916c
-84.8820694,40.6582918,2818,E STATE ROAD 218,,BERNE,,IN,46711,,3e1a7d1143095f65
-84.8280959,40.6694493,,E 500 S,,BERNE,,IN,46711,,f78e3ed4155ee755
-84.8566777,40.6616773,,S SALEM RD,,BERNE,,IN,46711,,61a59db611c98a7b
-84.8277596,40.6598008,,E STATE ROAD 218,,BERNE,,IN,46711,,1fa06aa995c1610c
-84.8277066,40.6574484,,S 550 E,,BERNE,,IN,46711,,10d57658b44925b0
-84.8254426,40.6631786,5717,E STATE ROAD 218,,BERNE,,IN,46711,,6f573367835ebf9b
-84.8681968,40.6496741,6629,S 350 E,,BERNE,,IN,46711,,b9e0e4195ca954dc
-84.8797421,40.6446664,2981,E 700 S,,BERNE,,IN,46711,,6044644a1fe26caa
-84.8679497,40.6423606,,S 350 E,,BERNE,,IN,46711,,bc7a528596be9226
-84.8663731,40.6424166,3660,E 700 S,,BERNE,,IN,46711,,75f1b98371d2dbf9
-84.8184251,40.6394109,,E 750 S,,BERNE,,IN,46711,,e53711d5b30c3353
-84.8137953,40.6151891,6384,E 900 S,,GENEVA,,IN,46740,,f9d912c2283eb3ca
-84.8121732,40.6151376,6454,E 900 S,,GENEVA,,IN,46740,,e6da41321d519146
-84.890071,40.6328424,,E 800 S,,GENEVA,,IN,46740,,987158757f952c2a
-84.8756928,40.6144605,3122,E 900 S,,GENEVA,,IN,46740,,3966390e818c2e80
-84.8542053,40.619776,,S 450 E,,GENEVA,,IN,46740,,19e87ad4d32486ba
-84.8446003,40.6180846,,S 450 E,,BERNE,,IN,46711,,b1cb36a8819a7b56
-84.8430741,40.6151583,4840,E 900 S,,BERNE,,IN,46711,,f66d5c8f4c4f36df
-84.8082817,40.6034683,,E 1000 S,,GENEVA,,IN,46740,,c183c29cf1baaa07
-84.8043228,40.6022376,,E 1000 S,,GENEVA,,IN,46740,,8f71105f1689bacc
-84.8369279,40.6072102,9521,S 500 E,,GENEVA,,IN,46740,,73dccae2b8c23606
-84.8421624,40.6063106,,S 500 E,,GENEVA,,IN,46740,,9478525c719e8217
-84.8497856,40.6148334,9040,S 450 E,,GENEVA,,IN,46740,,8107d00d42a23736
-84.8597778,40.6154821,3965,E 900 S,,GENEVA,,IN,46740,,62d40dc85c35b28d
-84.8604114,40.6154382,3923,E 900 S,,GENEVA,,IN,46740,,ff757af4c2d7a4c8
-84.8575381,40.6051975,9665,S 400 E,,GENEVA,,IN,46740,,c3291bb08b7a1cb4
-84.8648403,40.5969095,3720,E 1000 S,,GENEVA,,IN,46740,,a91303f7df8141ac
-84.8842816,40.6002015,2606,E 1000 S,,GENEVA,,IN,46740,,2536c4c8b1fbc14d
-84.8853497,40.5994421,,S 275 E,,GENEVA,,IN,46740,,dcc79b02b6e8b0f2
-84.885464,40.601199,2605,E 1000 S,,GENEVA,,IN,46740,,cc99bb7235555300
-84.8896666,40.6064743,9539,S 225 E,,GENEVA,,IN,46740,,1ba74d97eef5f5eb
-84.8659303,40.5906425,3645,E 1100 S,,GENEVA,,IN,46740,,a6c4095dc7278138
-84.8209764,40.5863378,,E 1100 S,,GENEVA,,IN,46740,,6ce0e359b310d9c7
-84.8183558,40.5993452,,S 600 E,,GENEVA,,IN,46740,,499f549c2183872e
-84.8229671,40.5738481,,S 600 E,,GENEVA,,IN,46740,,01fe7ecdf4380f48
-84.8287926,40.5724628,5599,E 1200 S-1,,BRYANT,,IN,47326,,72d1407d58ab31f6
-84.8299832,40.5724487,5535,E 1200 S-1,,BRYANT,,IN,47326,,a13fc47bf16fcc03
-84.8266134,40.5773095,5631,E 1200 S-1,,BRYANT,,IN,47326,,ede1ad438850ee3d
-84.8958612,40.582148,,E 1100 S,,GENEVA,,IN,46740,,b737994ecd30b134
-85.0018649,40.909392,11363,N US HIGHWAY 27,,DECATUR,,IN,46733,,e353e2cfc4ed61d5
-85.0022016,40.9058141,,N US HIGHWAY 27,,DECATUR,,IN,46733,,0c8819a78b6e608e
-84.901056,40.8041895,,E US HIGHWAY 33,,DECATUR,,IN,46733,,145b3729619d5480
-84.9233563,40.8229904,394,ELM ST,,DECATUR,,IN,46733,,a4b18d9e559097d3
-84.9226124,40.8229327,364,STEVENSON ST,,DECATUR,,IN,46733,,0a85853a18f1979f
-84.8412054,40.5871176,4865,E 1100 S,,GENEVA,,IN,46740,,cbd7ee431138f7be
-84.8139909,40.7458958,40,S 650 E,,DECATUR,,IN,46733,,e63067ceb7846801
-84.8087508,40.619613,,E 900 S,,GENEVA,,IN,46740,,2f3ce34e6fef1d51
-84.8377449,40.6175767,,E 900 S,,BERNE,,IN,46711,,f38dc7150853503f
-84.913787,40.8222611,833,PARKVIEW DR,,DECATUR,,IN,46733,,91dd8757c9f2b2c1
-84.9139274,40.8223865,827,PARKVIEW DR,,DECATUR,,IN,46733,,da510b5b5bc94815
-84.9157704,40.8236036,737,PARKVIEW DR,,DECATUR,,IN,46733,,6afe2d7d5266980d
-84.9200754,40.8219133,736,CLEVELAND,,DECATUR,,IN,46733,,ffd3c751e130a731
-84.9221659,40.8218841,293,PARK PL,,DECATUR,,IN,46733,,4c798488f747d49a
-84.9226685,40.8233045,501,WINCHESTER ST,,DECATUR,,IN,46733,,0c7d5e107d63e722
-84.9219998,40.823338,334,STEVENSON ST,,DECATUR,,IN,46733,,4dc6dd61e5db74da
-84.9224972,40.8222584,381,STEVENSON ST,,DECATUR,,IN,46733,,9c7f8bcf43378aa9
-84.9199685,40.8222925,730,CLEVELAND ST,,DECATUR,,IN,46733,,75a4e4d54b139587
-84.922621,40.8221782,387,STEVENSON,,DECATUR,,IN,46733,,0b20a21074660790
-84.9227227,40.8237622,,WINCHESTER ST,,DECATUR,,IN,46733,,924a859b641e22fe
-84.9193954,40.8220461,733,CLEVELAND,,DECATUR,,IN,46733,,85f2f5adadb40ecb
-84.9188814,40.8216071,750,HIGH ST,,DECATUR,,IN,46733,,f685eb5bd3d026d1
-84.85764,40.7423362,,S SALEM RD,,DECATUR,,IN,46733,,bdc1632d057bde9c
-84.9133137,40.6131831,1192,E 900 S,,GENEVA,,IN,46740,,43f6dfadcd0e1137
-84.8108849,40.8103129,6626,E 450 N,,DECATUR,,IN,46733,,a604dcf0613ba341
-84.9184471,40.8248142,,OAK ST,,DECATUR,,IN,46733,,686c2bd2d72cf9d4
-84.8733933,40.8403716,3466,E US HIGHWAY 224,,DECATUR,,IN,46733,,fb2579105b67f338
-84.9305189,40.6165393,8999,S 000 RD,,GENEVA,,IN,46740,,d06333310fc4b9b2
-84.9971407,40.8763432,3051,W 900 N,,DECATUR,,IN,46733,,b1c1321f901e56bb
-84.9563591,40.6505042,606,SHERWAYNE DR,,BERNE,,IN,46711,,436d91f705b04b10
-84.95202,40.612092,,S US HWY 27,,GENEVA,,IN,46740,,d4c0decb34a8e6e8
-84.9521031,40.609884,,S US HIGHWAY 27,,GENEVA,,IN,46740,,20e76828cdec126a
-84.9569118,40.8488296,,TIGERS TRAIL,,DECATUR,,IN,46733,,1ea48b43a6f33370
-84.825458,40.9087648,11122,N 600 E,,MONROEVILLE,,IN,46773,,1b2982375356b4b3
-84.951945,40.6028873,144,NORTH DR,,GENEVA,,IN,46740,,e13b967c463746de
-84.9629072,40.6608718,465,WESTWIND CT,,BERNE,,IN,46711,,0a1879a46cda8fb8
-84.9601177,40.6596841,913,W CLARK,,BERNE,,IN,46711,,e90f1a6dd4f820b2
-84.9479648,40.7173814,597,W 200 S,,MONROE,,IN,46772,,9b7305e2a26e1e0b
-84.87864,40.7031011,3023,E 300 S,,MONROE,,IN,46772,,e77ed5c9265732a8
-84.8476739,40.7139544,4574,E 200 S,,MONROE,,IN,46772,,6f6f779b0f44f513
-84.863684,40.620641,,S 350 E,,GENEVA,,IN,46740,,07b0f8ad704ea39c
-85.0688423,40.7140515,,S 700 W,,BLUFFTON,,IN,46714,,6b309a62849b450d
-85.0690313,40.7128493,6955,W 200 S-1,,BLUFFTON,,IN,46714,,7fd2c57d1b1d120f
-85.0177128,40.7690279,,W 200 N,,DECATUR,,IN,46733,,1600994459287446
-85.0153516,40.7690756,,N 400 W,,DECATUR,,IN,46733,,514ea4e98c304f51
-85.012377,40.7097612,2343,S 400 W,,MONROE,,IN,46772,,13a15d54ba8a79c3
-84.8136412,40.6392262,,E 750 S,,BERNE,,IN,46711,,e0971190a2648aa3
-85.0134913,40.7794035,2403,N 400 W,,DECATUR,,IN,46733,,700e40cb39f93d5d
-85.0109831,40.7763883,,W 200 N,,DECATUR,,IN,46733,,6c7c4bb98ba8330d
-84.8555517,40.8473131,,E 700 N,,DECATUR,,IN,46733,,c0615575a80f40de
-84.8562027,40.8485322,4233,E 700 N,,DECATUR,,IN,46733,,4ec85b2aeb41951d
-84.9546053,40.7458592,955,W STATE ROAD 124,,MONROE,,IN,46772,,dc27cf429d1e23d2
-84.9559484,40.7452299,965,W STATE RD 124,,MONROE,,IN,46772,,2632b8d0ad7a5b05
-84.805659,40.8044972,,N 700 E,,DECATUR,,IN,46733,,8897265a8b1333cf
-84.8595931,40.7893877,2968,N US HWY 33,,DECATUR,,IN,46733,,a1f1c5ce67721034
-85.0166503,40.6820776,4050,W 400 S,,BERNE,,IN,46711,,04bf3b7d79ce6300
-85.0145841,40.6861913,,W 400 S,,BERNE,,IN,46711,,8eb416261c59a24d
-84.9471043,40.6055375,196,NORTH DR,,GENEVA,,IN,46740,,4f8ea377ff7cf117
-84.9469434,40.6053139,204,NORTH DR,,GENEVA,,IN,46740,,094a8dd85006ea9d
-84.9537688,40.6012137,116,NORTH DR,,GENEVA,,IN,46740,,478d10785934136a
-84.9533489,40.6014208,120,NORTH DR,,GENEVA,,IN,46740,,8a9d7a7271956d28
-84.9633796,40.5949448,325,LINCOLN ST,,GENEVA,,IN,46740,,09005ab4c7b745f5
-84.9636882,40.5949374,405,N WINCHESTER ST,,GENEVA,,IN,46740,,22382e40d6ce38a6
-84.9377826,40.6866127,4060,S 000 RD,,BERNE,,IN,46711,,3c8c5a94aebf0ddb
-84.9437223,40.7209039,,S 000 RD,,MONROE,,IN,46772,,692a17f53f7924d2
-84.9378208,40.7183295,,S 000 RD,,MONROE,,IN,46772,,7abdfd3ad7814330
-84.8532086,40.8076082,4230,N PIQUA RD,,DECATUR,,IN,46733,,827237adf044c5b7
-84.9370361,40.8300434,222,N 13TH ST,,DECATUR,,IN,46733,,0e7e964c62ba969c
-84.9375142,40.8298703,,N 13TH,,DECATUR,,IN,46733,,64bbb49c10881836
-84.9462466,40.6131576,595,COVERED BRIDGE RD,,GENEVA,,IN,46740,,2dadffc54a765a7b
-84.9485912,40.6146141,,W 900 S,,GENEVA,,IN,46740,,a6a628a0b8b6b177
-84.9965251,40.6482564,6502,S 300 W,,BERNE,,IN,46711,,c16fd405255c39d8
-84.9370264,40.6559986,6308,S 000 RD,,BERNE,,IN,46711,,323bc86bbf9ae15a
-84.8820613,40.6208076,8630,S 300 E,,GENEVA,,IN,46740,,e3f7e4e6e175df02
-84.8290556,40.6734557,,E 500 S,,BERNE,,IN,46711,,473496012fbe1fb1
-85.0601595,40.7138525,,W 200 S,,BLUFFTON,,IN,46714,,926a4f9e1542da5a
-84.9614082,40.8993984,,N 100 W,,DECATUR,,IN,46733,,18f21780d72dccb0
-84.8612028,40.7200014,1898,S 400 E,,MONROE,,IN,46772,,4964f4f3b145b124
-84.8187185,40.5754649,11747,S 600 E-1,,BRYANT,,IN,47326,,886c7be32be75144
-84.9545896,40.6479183,,S US HWY 27,,BERNE,,IN,46711,,3c486cd351072597
-84.954578,40.6486902,,PARKWAY ST,,BERNE,,IN,46711,,73a00e1470497d5a
-84.9954076,40.6225802,8330,S 300 W,,GENEVA,,IN,46740,,cef4fc02bdd74f5a
-84.9616393,40.8229661,,W 550 N,,DECATUR,,IN,46733,,635c274eaa906723
-84.9489547,40.7467119,221,TOWER DR,,MONROE,,IN,46772,,2c08a4ccbc54ac6c
-84.9494892,40.7476686,233,TOWER DR,,MONROE,,IN,46772,,69f016127f890d69
-84.9661154,40.6459914,110,HAHNEMANN CT,,BERNE,,IN,46711,,70c86bba5b21e049
-84.955567,40.6406559,7120,S US HWY 27,,BERNE,,IN,46711,,9524bc695137e838
-84.9681924,40.9053494,1561,W 1100 N,,DECATUR,,IN,46733,,761ce487588789fa
-85.0462505,40.7733912,,W 200 N,,DECATUR,,IN,46733,,9baf3b4ba981c527
-84.9330976,40.820042,957,S 11TH ST,,DECATUR,,IN,46733,,a9e28663776737e4
-84.9744828,40.9182035,,PERRY ST (WILLIAMS),,DECATUR,,IN,46733,,8bbf90847db5053a
-84.938612,40.8431627,,YORKSHIRE DR,,DECATUR,,IN,46733,,4536720cf90ab826
-84.9523732,40.8366645,,WOODRIDGE CT,,DECATUR,,IN,46733,,d7c98aa6702977cc
-84.9431587,40.739248,210,SOUTH ST,,MONROE,,IN,46772,,70f0b11ef90c7cac
-84.8865956,40.7286246,2582,E 100 S,,DECATUR,,IN,46733,,a3fa7b4acd09075e
-85.0042378,40.5921175,3601,W STATE RD 116,,GENEVA,,IN,46740,,6bf0ec14be50a71a
-85.0050138,40.593048,,W STATE ROAD 116,,GENEVA,,IN,46740,,febbc29cc7661314
-84.8391294,40.7116658,,S 500 E,,MONROE,,IN,46772,,e0c5a9b8b37f29d6
-84.8538279,40.7062906,2776,S SALEM RD,,MONROE,,IN,46772,,45396003dff53d2f
-84.8113472,40.6960301,3555,S 650 E,,MONROE,,IN,46772,,1230c4a5fcbe6849
-84.8053001,40.9157095,,E 1150 N,,MONROEVILLE,,IN,46773,,2cdca374650858a8
-84.9064567,40.6228264,8455,S 150 E,,GENEVA,,IN,46740,,8ae8ac99565c7f61
-84.8965878,40.6776516,,S 200 E,,BERNE,,IN,46711,,d8feb579a8899a98
-84.8809503,40.6809577,2845,E 450 S,,BERNE,,IN,46711,,d1d4b02eca454fa2
-84.9823155,40.6642984,,W 600 S,,BERNE,,IN,46711,,e07f449ae7980384
-84.8874644,40.8478087,2626,E 700 N,,DECATUR,,IN,46733,,433b616f7b630114
-84.8047862,40.78146,6917,E 225 N,,DECATUR,,IN,46733,,d490b7f9651e2b2e
-85.0154268,40.795644,3598,N 400 W,,DECATUR,,IN,46733,,1cc3120350faec8b
-84.8618901,40.6645578,5646,S 400 E,,BERNE,,IN,46711,,e26a3e1ae11ae5c2
-84.8768873,40.8397089,3200,E US HIGHWAY 224,,DECATUR,,IN,46733,,fc16c7c1ad86ea90
-85.0203049,40.6579971,,S 450 W,,BERNE,,IN,46711,,f36b0277aaa8ee65
-85.0199167,40.6577723,4353,W STATE ROAD 218,,BERNE,,IN,46711,,8ac10d63ad477d20
-85.0671304,40.7471004,,W STATE ROAD 124,,DECATUR,,IN,46733,,26c0fbe51a061183
-85.0148106,40.7636422,1354,N 400 W,,DECATUR,,IN,46733,,99f34bb740e93cba
-84.9699,40.9055955,,W 1100 N,,DECATUR,,IN,46733,,9ee275ad6a46114c
-84.924708,40.8198088,925,RUSSELL ST,,DECATUR,,IN,46733,,0c0bbf535096de20
-85.0442232,40.9175558,,W 1200 N,,DECATUR,,IN,46733,,964cea89f65884a1
-84.9118764,40.6958306,,E 350 S,,MONROE,,IN,46772,,2be6b21ec53841d8
-84.9074979,40.5993712,10100,S 150 E,,GENEVA,,IN,46740,,79221e46fe25a52a
-84.8321946,40.8738783,,E 900 N,,DECATUR,,IN,46733,,6917e304df97ddce
-84.955002,40.6477734,,PARKWAY ST,,BERNE,,IN,46711,,7ede6610ca9f5043
-84.9393129,40.8740626,8860,N 000 RD,,DECATUR,,IN,46733,,cc84d44e649094d8
-84.9389305,40.8735145,8826,N 000 RD,,DECATUR,,IN,46733,,6eb750fcd6ee7882
-84.9537654,40.8470926,2533,HOGANS ALLEY,,DECATUR,,IN,46733,,ee2656ddae7aab29
-84.9278038,40.8339592,412,CLOSS,,DECATUR,,IN,46733,,6833f1bc72eddfe2
-84.8733538,40.7240166,,E 200 S,,MONROE,,IN,46772,,5f503dde8617c9f2
-84.9209272,40.7955969,,N 100 E,,DECATUR,,IN,46733,,c5e89371f96b80ee
-84.9417008,40.8159817,1265,OAK GROVE PL,,DECATUR,,IN,46733,,d8638f904a04b90f
-84.9464042,40.810978,,W 450 N,,DECATUR,,IN,46733,,8ac861e9fec1a8b3
-84.9447385,40.8133909,,W 450 N,,DECATUR,,IN,46733,,3de135bcac008692
-84.9576415,40.8166848,1098,W 500 N,,DECATUR,,IN,46733,,9d9176e8f3ca3685
-84.87268,40.6144562,3314,E 900 S,,GENEVA,,IN,46740,,8cb8feb35462b7c9
-84.928572,40.6188022,,S 000 RD,,GENEVA,,IN,46740,,c8210e9509fe5eb5
-85.0169979,40.6536731,,W STATE ROAD 218,,BERNE,,IN,46711,,1aaa46fc8d72c634
-84.9554371,40.7865928,2929,N 100 W,,DECATUR,,IN,46733,,bef2bb1aa4cd1769
-84.9866004,40.7579978,,W 100 N,,MONROE,,IN,46772,,859c8ae1b9ae46d9
-84.9625437,40.8637926,,NW WINCHESTER RD,,DECATUR,,IN,46733,,7d2f72c3c1611df2
-84.9193299,40.7954011,3474,N 100 E,,DECATUR,,IN,46733,,79b786db8bed37bf
-84.8878432,40.6241764,,E 800 S,,GENEVA,,IN,46740,,2c1c76062cb3d2b1
-85.039974,40.6983986,,W 300 S,,BLUFFTON,,IN,46714,,33637c3ab619441c
